Date,MeanTemperatureF,MeanHumidity ,PrecipitationIn ,CloudCover ,Events,zip
6/16/2015,62,71,0,5,,94107
6/17/2015,61,70,0,4,,94107
6/18/2015,59,73,0,3,,94107
6/19/2015,62,69,0,4,,94107
6/20/2015,61,74,0,5,,94107
6/21/2015,62,69,0,4,,94107
6/22/2015,59,73,0,5,,94107
6/23/2015,62,69,0,2,,94107
6/24/2015,64,68,0,3,,94107
6/25/2015,68,63,0,0,,94107
6/26/2015,66,69,0,2,,94107
6/27/2015,66,70,0,6,,94107
6/28/2015,66,71,T,7,,94107
6/29/2015,65,72,0,5,,94107
6/30/2015,70,66,0,3,,94107
7/1/2015,67,69,0,5,,94107
7/2/2015,67,76,0,6,,94107
7/3/2015,67,76,0,5,,94107
7/4/2015,66,78,0,6,,94107
7/5/2015,68,71,0,6,,94107
7/6/2015,67,69,T,5,Rain,94107
7/7/2015,67,73,0,6,,94107
7/8/2015,65,71,0,8,,94107
7/9/2015,63,76,0.01,8,Rain,94107
7/10/2015,67,69,T,6,,94107
7/11/2015,68,67,0,4,,94107
7/12/2015,69,65,0,6,,94107
7/13/2015,68,71,0,6,,94107
7/14/2015,65,76,T,7,,94107
7/15/2015,68,67,0,4,,94107
7/16/2015,68,72,0,4,,94107
7/17/2015,68,74,0,5,,94107
7/18/2015,68,67,0,3,,94107
7/19/2015,74,57,0,5,,94107
7/20/2015,71,65,0,3,,94107
7/21/2015,65,76,0,6,,94107
7/22/2015,65,72,0,6,,94107
7/23/2015,65,68,0,5,,94107
7/24/2015,67,64,0,4,,94107
7/25/2015,65,73,0,6,,94107
7/26/2015,65,71,0,4,,94107
7/27/2015,69,61,0,0,,94107
7/28/2015,72,62,0,0,,94107
7/29/2015,70,69,0,0,,94107
7/30/2015,68,74,0,5,,94107
7/31/2015,67,78,0,6,,94107
8/1/2015,69,68,0,5,,94107
8/2/2015,68,71,0,6,,94107
8/3/2015,70,64,0,5,,94107
8/4/2015,69,62,0,5,,94107
8/5/2015,67,69,0,3,,94107
8/6/2015,65,77,T,5,Rain-Thunderstorm,94107
8/7/2015,69,69,0,4,,94107
8/8/2015,66,73,0,6,,94107
8/9/2015,66,76,0,6,,94107
8/10/2015,67,73,0,6,,94107
8/11/2015,67,69,0,5,,94107
8/12/2015,67,67,0,2,,94107
8/13/2015,70,70,0,4,,94107
8/14/2015,69,71,0,4,,94107
8/15/2015,75,56,0,3,,94107
8/16/2015,77,56,0,5,,94107
8/17/2015,70,69,0,1,,94107
8/18/2015,68,72,0,4,,94107
8/19/2015,69,66,0,6,,94107
8/20/2015,66,71,0,6,,94107
8/21/2015,66,70,0,6,,94107
8/22/2015,68,66,0,5,,94107
8/23/2015,67,68,0,7,,94107
8/24/2015,68,69,0,4,,94107
8/25/2015,67,69,0,4,,94107
8/26/2015,69,65,0,4,,94107
8/27/2015,72,57,0,2,,94107
8/28/2015,77,60,0,4,,94107
8/29/2015,71,73,T,6,Rain,94107
8/30/2015,70,69,0,3,,94107
8/31/2015,69,67,0,1,,94107
9/1/2014,74,67,0,0,,94063
9/2/2014,68,74,0,1,,94063
9/3/2014,70,74,0,5,,94063
9/4/2014,68,76,0,4,,94063
9/5/2014,68,76,0,5,,94063
9/6/2014,66,78,0,6,,94063
9/7/2014,65,78,0,5,,94063
9/8/2014,62,72,0,5,,94063
9/9/2014,65,77,0,4,,94063
9/10/2014,70,80,0,2,,94063
9/11/2014,70,76,0,0,,94063
9/12/2014,68,77,0,0,,94063
9/13/2014,68,78,0,2,,94063
9/14/2014,67,76,0,2,,94063
9/15/2014,68,69,0,0,,94063
9/16/2014,68,71,0,1,,94063
9/17/2014,72,72,0,3,,94063
9/18/2014,70,78,0,5,,94063
9/19/2014,68,82,0,3,,94063
9/20/2014,68,80,0,5,,94063
9/21/2014,68,77,0,4,,94063
9/22/2014,68,74,0,4,,94063
9/23/2014,68,80,0,4,,94063
9/24/2014,70,81,0,7,,94063
9/25/2014,65,85,0.4,5,Rain,94063
9/26/2014,65,78,0,2,,94063
9/27/2014,66,74,0,5,,94063
9/28/2014,65,79,0,3,,94063
9/29/2014,65,81,0,2,,94063
9/30/2014,67,75,0,1,,94063
10/1/2014,70,55,0,0,,94063
10/2/2014,72,43,0,0,,94063
10/3/2014,76,44,0,0,,94063
10/4/2014,76,39,0,0,,94063
10/5/2014,74,53,0,0,,94063
10/6/2014,70,75,0,0,,94063
10/7/2014,65,80,0,1,,94063
10/8/2014,70,78,0,1,,94063
10/9/2014,64,79,0,1,,94063
10/10/2014,63,80,0,4,,94063
10/11/2014,64,79,0,2,,94063
10/12/2014,73,61,0,1,,94063
10/13/2014,70,48,0,0,,94063
10/14/2014,64,79,0,6,,94063
10/15/2014,66,71,0,5,,94063
10/16/2014,63,69,0,2,,94063
10/17/2014,63,67,0,3,,94063
10/18/2014,68,73,0,2,,94063
10/19/2014,65,81,0,1,,94063
10/20/2014,62,79,0,4,,94063
10/21/2014,61,72,0,1,,94063
10/22/2014,63,73,0,2,,94063
10/23/2014,65,78,0,2,,94063
10/24/2014,64,76,0,1,,94063
10/25/2014,64,75,0.09,6,Rain,94063
10/26/2014,60,76,0,2,,94063
10/27/2014,59,76,0,1,,94063
10/28/2014,62,73,0,0,,94063
10/29/2014,66,69,0,2,,94063
10/30/2014,65,68,0,2,,94063
10/31/2014,60,81,0,5,Rain,94063
11/1/2014,58,77,0,3,,94063
11/2/2014,57,74,0,0,,94063
11/3/2014,56,71,0,1,,94063
11/4/2014,60,75,0,1,,94063
11/5/2014,63,70,0,1,,94063
11/6/2014,63,74,0,1,,94063
11/7/2014,60,88,0,2,Fog,94063
11/8/2014,64,84,0,3,Fog,94063
11/9/2014,62,84,0,1,,94063
11/10/2014,60,89,0,6,Fog,94063
11/11/2014,60,69,0,6,,94063
11/12/2014,60,61,0.02,8,Rain,94063
11/13/2014,60,91,0,6,Rain,94063
11/14/2014,60,81,0,3,,94063
11/15/2014,58,78,0,2,,94063
11/16/2014,56,63,0,2,,94063
11/17/2014,55,60,0,1,,94063
11/18/2014,56,65,0,3,Rain,94063
11/19/2014,60,79,0,6,Rain,94063
11/20/2014,56,94,0,7,Rain,94063
11/21/2014,55,89,0,6,,94063
11/22/2014,60,81,0,5,Rain,94063
11/23/2014,57,76,0,1,,94063
11/24/2014,54,72,0,0,,94063
11/25/2014,54,73,0,0,,94063
11/26/2014,56,77,0,0,,94063
11/27/2014,55,81,0,1,,94063
11/28/2014,53,83,0,6,Fog,94063
11/29/2014,60,87,0,7,Rain,94063
11/30/2014,55,94,0,6,Rain,94063
12/1/2014,58,96,0,6,,94063
12/2/2014,58,96,1.07,7,Rain,94063
12/3/2014,60,92,0.09,7,Rain,94063
12/4/2014,62,92,0,6,Fog-Rain,94063
12/5/2014,60,93,0,7,Rain,94063
12/6/2014,62,94,0.12,6,Rain,94063
12/7/2014,58,96,0,4,Fog,94063
12/8/2014,60,92,0,4,,94063
12/9/2014,58,96,0,5,,94063
12/10/2014,60,86,0,7,,94063
12/11/2014,57,85,0.2,8,Rain,94063
12/12/2014,52,94,0,7,Rain,94063
12/13/2014,50,93,0,3,,94063
12/14/2014,53,86,0.08,6,Rain,94063
12/15/2014,52,95,0.37,6,Rain,94063
12/16/2014,55,92,0,5,Rain,94063
12/17/2014,52,91,0.01,7,Rain,94063
12/18/2014,54,85,0,6,,94063
12/19/2014,55,89,0,8,Rain,94063
12/20/2014,57,93,0,8,Rain,94063
12/21/2014,60,95,0,7,,94063
12/22/2014,58,95,0,4,Fog,94063
12/23/2014,58,88,0,0,,94063
12/24/2014,54,86,0,5,Fog-Rain,94063
12/25/2014,50,61,0,0,,94063
12/26/2014,50,54,0,0,,94063
12/27/2014,44,71,0,1,,94063
12/28/2014,49,82,0,1,,94063
12/29/2014,48,77,0,1,,94063
12/30/2014,47,55,0,1,,94063
12/31/2014,45,43,0,0,,94063
1/1/2015,46,50,0,1,,94063
1/2/2015,42,71,0,2,,94063
1/3/2015,43,79,0,0,,94063
1/4/2015,45,83,0,2,,94063
1/5/2015,47,79,0,1,,94063
1/6/2015,50,76,0,0,,94063
1/7/2015,52,79,0,0,,94063
1/8/2015,52,82,0,2,,94063
1/9/2015,56,86,0,2,,94063
1/10/2015,54,90,0,3,,94063
1/11/2015,50,94,0,3,,94063
1/12/2015,53,90,0,1,,94063
1/13/2015,53,78,0,1,,94063
1/14/2015,50,80,0,1,,94063
1/15/2015,50,86,0,2,,94063
1/16/2015,52,89,0,5,,94063
1/17/2015,54,89,0,5,,94063
1/18/2015,57,93,0,5,,94063
1/19/2015,54,93,0,5,Fog,94063
1/20/2015,54,90,0,4,Fog,94063
1/21/2015,52,78,0,1,,94063
1/22/2015,50,81,0,1,,94063
1/23/2015,52,77,0,0,,94063
1/24/2015,58,71,0,0,,94063
1/25/2015,53,81,0,0,,94063
1/26/2015,53,76,0,2,,94063
1/27/2015,60,62,0,5,,94063
1/28/2015,56,79,0,1,,94063
1/29/2015,56,85,0,1,Fog,94063
1/30/2015,54,87,0,2,Fog,94063
1/31/2015,60,65,0,1,,94063
2/1/2015,53,71,0,2,,94063
2/2/2015,56,82,0,2,,94063
2/3/2015,58,82,0,2,,94063
2/4/2015,55,88,0,2,,94063
2/5/2015,56,77,0,3,,94063
2/6/2015,62,74,0.01,5,Rain,94063
2/7/2015,62,85,0,6,Rain,94063
2/8/2015,60,87,0.18,5,Rain,94063
2/9/2015,58,79,0,5,,94063
2/10/2015,56,81,0,3,,94063
2/11/2015,56,79,0,2,,94063
2/12/2015,56,82,0,1,,94063
2/13/2015,60,80,0,1,,94063
2/14/2015,62,78,0,0,,94063
2/15/2015,60,72,0,1,,94063
2/16/2015,60,79,0,1,,94063
2/17/2015,55,84,0,8,,94063
2/18/2015,58,78,0,5,,94063
2/19/2015,56,90,0,6,,94063
2/20/2015,60,85,0,5,,94063
2/21/2015,57,81,0,1,,94063
2/22/2015,56,63,0,2,,94063
2/23/2015,55,33,0,0,,94063
2/24/2015,54,47,0,0,,94063
2/25/2015,56,74,0,1,,94063
2/26/2015,60,80,0,4,,94063
2/27/2015,56,74,0,3,,94063
2/28/2015,54,77,0,4,,94063
3/1/2015,52,74,0,1,,94063
3/2/2015,52,72,0,2,,94063
3/3/2015,54,74,0,1,,94063
3/4/2015,55,67,0,0,,94063
3/5/2015,57,61,0,0,,94063
3/6/2015,58,59,0,0,,94063
3/7/2015,60,65,0,0,,94063
3/8/2015,58,80,0,2,,94063
3/9/2015,58,84,0,4,,94063
3/10/2015,57,86,0,6,,94063
3/11/2015,60,81,0,5,Rain,94063
3/12/2015,61,76,0,3,,94063
3/13/2015,63,73,0,2,,94063
3/14/2015,68,59,0,2,,94063
3/15/2015,65,43,0,2,,94063
3/16/2015,62,60,0,2,,94063
3/17/2015,60,66,0,2,,94063
3/18/2015,62,71,0,0,,94063
3/19/2015,62,71,0,1,,94063
3/20/2015,58,68,0,2,,94063
3/21/2015,61,75,0,4,,94063
3/22/2015,60,78,0.01,5,Rain,94063
3/23/2015,58,76,0.01,5,Rain,94063
3/24/2015,57,73,0,4,,94063
3/25/2015,64,74,0,0,,94063
3/26/2015,66,71,0,0,,94063
3/27/2015,60,77,0,0,,94063
3/28/2015,64,65,0,1,,94063
3/29/2015,63,66,0,1,,94063
3/30/2015,60,70,0,1,,94063
3/31/2015,60,67,0,1,,94063
4/1/2015,57,58,0,1,,94063
4/2/2015,59,51,0,0,,94063
4/3/2015,58,58,0,0,,94063
4/4/2015,54,64,0,1,,94063
4/5/2015,52,71,0,2,,94063
4/6/2015,52,66,0,3,,94063
4/7/2015,54,76,0.06,6,Rain,94063
4/8/2015,55,72,0,3,,94063
4/9/2015,56,66,0,2,,94063
4/10/2015,58,57,0,1,,94063
4/11/2015,60,59,0,1,,94063
4/12/2015,64,64,0,0,,94063
4/13/2015,55,73,0,2,,94063
4/14/2015,55,57,0,0,,94063
4/15/2015,60,47,0,1,,94063
4/16/2015,66,33,0,0,,94063
4/17/2015,64,48,0,0,,94063
4/18/2015,60,77,0,1,,94063
4/19/2015,59,80,0,4,,94063
4/20/2015,60,76,0,6,,94063
4/21/2015,58,78,0,5,,94063
4/22/2015,57,77,0,3,,94063
4/23/2015,57,72,0,4,,94063
4/24/2015,58,71,0,4,Rain,94063
4/25/2015,56,78,0.14,6,Rain,94063
4/26/2015,61,60,0,1,,94063
4/27/2015,68,69,0,1,,94063
4/28/2015,60,76,0,4,,94063
4/29/2015,61,69,0,1,,94063
4/30/2015,70,54,0,0,,94063
5/1/2015,68,55,0,0,,94063
5/2/2015,62,77,0,3,,94063
5/3/2015,58,72,0,4,,94063
5/4/2015,59,74,0,6,,94063
5/5/2015,54,74,0,3,,94063
5/6/2015,58,71,0,4,,94063
5/7/2015,57,67,0,4,,94063
5/8/2015,58,74,0,1,,94063
5/9/2015,58,77,0,5,,94063
5/10/2015,57,76,0,4,,94063
5/11/2015,56,72,0,2,,94063
5/12/2015,56,63,0,1,,94063
5/13/2015,56,65,0,2,,94063
5/14/2015,58,72,0,6,Rain,94063
5/15/2015,55,74,0,4,,94063
5/16/2015,58,76,0,7,,94063
5/17/2015,58,74,0,7,,94063
5/18/2015,57,72,0,8,,94063
5/19/2015,58,75,0,7,,94063
5/20/2015,58,75,0,8,,94063
5/21/2015,60,78,0,7,,94063
5/22/2015,60,77,0,8,,94063
5/23/2015,58,78,0,7,,94063
5/24/2015,57,79,0,3,,94063
5/25/2015,58,78,0,6,,94063
5/26/2015,60,75,0,6,,94063
5/27/2015,58,75,0,5,,94063
5/28/2015,60,71,0,5,,94063
5/29/2015,60,68,0,6,,94063
5/30/2015,60,74,0,5,,94063
5/31/2015,60,64,0,6,,94063
6/1/2015,64,67,0,6,,94063
6/2/2015,62,69,0,4,,94063
6/3/2015,60,68,0,5,,94063
6/4/2015,64,62,0,1,,94063
6/5/2015,65,66,0,3,,94063
6/6/2015,65,64,0,3,,94063
6/7/2015,68,69,0,2,,94063
6/8/2015,78,48,0,1,,94063
6/9/2015,68,64,0,7,,94063
6/10/2015,65,86,0,8,Rain,94063
6/11/2015,70,70,0,2,,94063
6/12/2015,72,60,0,0,,94063
6/13/2015,68,66,0,2,,94063
6/14/2015,64,65,0,2,,94063
6/15/2015,60,67,0,2,,94063
6/16/2015,65,61,0,2,,94063
6/17/2015,66,61,0,3,,94063
6/18/2015,65,55,0,1,,94063
6/19/2015,66,63,0,1,,94063
6/20/2015,66,70,0,2,,94063
6/21/2015,64,72,0,3,,94063
6/22/2015,63,73,0,1,,94063
6/23/2015,65,67,0,0,,94063
6/24/2015,66,69,0,0,,94063
6/25/2015,72,71,0,0,,94063
6/26/2015,70,71,0,1,,94063
6/27/2015,68,73,0,4,,94063
6/28/2015,66,74,0,4,,94063
6/29/2015,67,74,0,5,,94063
6/30/2015,72,71,0,2,,94063
7/1/2015,68,73,0,2,,94063
7/2/2015,70,75,0,2,,94063
7/3/2015,71,77,0,4,,94063
7/4/2015,71,76,0,5,,94063
7/5/2015,70,75,0,5,,94063
7/6/2015,68,74,0,5,,94063
7/7/2015,66,77,0,5,,94063
7/8/2015,66,75,0,6,,94063
7/9/2015,64,80,0,8,,94063
7/10/2015,64,75,0,6,Rain,94063
7/11/2015,66,72,0,1,,94063
7/12/2015,68,72,0,2,,94063
7/13/2015,68,75,0,4,,94063
7/14/2015,64,80,0,6,,94063
7/15/2015,67,77,0,1,,94063
7/16/2015,70,76,0,4,,94063
7/17/2015,70,74,0,5,,94063
7/18/2015,68,69,0,3,,94063
7/19/2015,76,60,0,4,,94063
7/20/2015,76,60,0,1,,94063
7/21/2015,68,74,0,2,,94063
7/22/2015,66,72,0,2,,94063
7/23/2015,62,74,0,2,,94063
7/24/2015,68,69,0,1,,94063
7/25/2015,66,76,0,0,,94063
7/26/2015,65,75,0,0,,94063
7/27/2015,80,63,0,0,,94063
7/28/2015,76,62,0,0,,94063
7/29/2015,74,64,0,0,,94063
7/30/2015,71,77,0,3,,94063
7/31/2015,70,76,0,4,,94063
8/1/2015,73,71,0,3,,94063
8/2/2015,70,74,0,5,,94063
8/3/2015,68,68,0,2,,94063
8/4/2015,66,70,0,1,,94063
8/5/2015,68,72,0,1,,94063
8/6/2015,68,77,0,2,,94063
8/7/2015,68,73,0,4,,94063
8/8/2015,68,73,0,4,,94063
8/9/2015,67,75,0,0,,94063
8/10/2015,67,75,0,1,,94063
8/11/2015,68,74,0,2,,94063
8/12/2015,68,71,0,0,,94063
8/13/2015,70,75,0,1,,94063
8/14/2015,70,72,0,4,,94063
8/15/2015,78,63,0,2,,94063
8/16/2015,81,55,0,3,,94063
8/17/2015,76,66,0,1,,94063
8/18/2015,70,75,0,5,,94063
8/19/2015,68,73,0,5,,94063
8/20/2015,68,71,0,6,,94063
8/21/2015,67,75,0,4,,94063
8/22/2015,66,75,0,5,,94063
8/23/2015,68,73,0,6,,94063
8/24/2015,70,72,0,5,,94063
8/25/2015,68,75,0,1,,94063
8/26/2015,70,67,0,3,,94063
8/27/2015,76,54,0,1,,94063
8/28/2015,80,63,0,2,,94063
8/29/2015,70,78,0,4,Rain,94063
8/30/2015,70,69,0,4,,94063
8/31/2015,71,67,0,0,,94063
9/1/2014,72,69,0,0,,94301
9/2/2014,66,78,0,1,,94301
9/3/2014,70,65,0,2,,94301
9/4/2014,70,73,0,3,,94301
9/5/2014,68,74,0,3,,94301
9/6/2014,68,70,0,2,,94301
9/7/2014,66,71,0,2,,94301
9/8/2014,64,70,0,2,,94301
9/9/2014,66,74,0,2,,94301
9/10/2014,71,,0,1,,94301
9/11/2014,72,73,0,1,,94301
9/12/2014,70,75,0,1,,94301
9/13/2014,70,75,0,5,,94301
9/14/2014,70,71,0,2,,94301
9/15/2014,68,68,0,2,,94301
9/16/2014,68,63,0,1,,94301
9/17/2014,72,64,0,2,,94301
9/18/2014,74,71,0,5,,94301
9/19/2014,68,,0,1,,94301
9/20/2014,70,77,0,3,,94301
9/21/2014,70,75,0,3,,94301
9/22/2014,70,72,0,3,,94301
9/23/2014,68,75,0,1,,94301
9/24/2014,70,73,0,3,,94301
9/25/2014,66,,0,5,Rain,94301
9/26/2014,64,,0,4,,94301
9/27/2014,70,66,0,3,,94301
9/28/2014,65,73,0,5,,94301
9/29/2014,66,77,0,2,,94301
9/30/2014,64,77,0,1,,94301
10/1/2014,70,45,0,0,,94301
10/2/2014,71,40,0,0,,94301
10/3/2014,74,42,0,0,,94301
10/4/2014,71,52,0,0,,94301
10/5/2014,70,57,0,0,,94301
10/6/2014,70,69,0,1,,94301
10/7/2014,65,81,0,4,,94301
10/8/2014,66,,0,0,,94301
10/9/2014,62,83,0,3,,94301
10/10/2014,64,80,0,4,,94301
10/11/2014,64,76,0,2,,94301
10/12/2014,74,43,0,0,,94301
10/13/2014,68,59,0,0,,94301
10/14/2014,66,,0,5,,94301
10/15/2014,68,65,0,5,,94301
10/16/2014,62,62,0,5,,94301
10/17/2014,64,60,0,6,,94301
10/18/2014,75,63,0,0,,94301
10/19/2014,65,80,0,1,,94301
10/20/2014,64,76,0,5,Rain,94301
10/21/2014,60,63,0,1,,94301
10/22/2014,62,70,0,3,,94301
10/23/2014,66,74,0,5,,94301
10/24/2014,63,75,0,0,,94301
10/25/2014,66,73,0,6,Rain,94301
10/26/2014,61,62,0,1,,94301
10/27/2014,58,71,0,3,,94301
10/28/2014,60,70,0,0,,94301
10/29/2014,64,68,0,0,,94301
10/30/2014,65,75,0,6,,94301
10/31/2014,60,92,0,7,Rain,94301
11/1/2014,58,75,0,5,,94301
11/2/2014,56,66,0,1,,94301
11/3/2014,56,70,0,2,,94301
11/4/2014,58,70,0,2,,94301
11/5/2014,62,58,0,1,,94301
11/6/2014,60,75,0,2,,94301
11/7/2014,60,,0,1,Fog,94301
11/8/2014,60,,0,3,Fog,94301
11/9/2014,58,79,0,0,,94301
11/10/2014,62,,0,1,Fog,94301
11/11/2014,59,59,0,6,,94301
11/12/2014,62,59,0,6,,94301
11/13/2014,64,82,0,5,,94301
11/14/2014,58,73,0,4,,94301
11/15/2014,58,76,0,4,,94301
11/16/2014,57,82,0,7,,94301
11/17/2014,55,52,0,2,,94301
11/18/2014,55,61,0,7,,94301
11/19/2014,64,67,0,7,Rain,94301
11/20/2014,58,,0,8,Rain,94301
11/21/2014,58,77,0,6,,94301
11/22/2014,62,81,0,5,Rain,94301
11/23/2014,57,67,0,3,,94301
11/24/2014,55,,0,0,,94301
11/25/2014,54,,0,0,,94301
11/26/2014,55,,0,1,,94301
11/27/2014,54,,0,2,,94301
11/28/2014,57,,0,4,Fog,94301
11/29/2014,60,,0,6,Rain,94301
11/30/2014,58,,0,7,Rain-Thunderstorm,94301
12/1/2014,60,,0,5,Fog,94301
12/2/2014,58,,0,7,Rain,94301
12/3/2014,62,,0,6,Rain,94301
12/4/2014,63,,0,5,,94301
12/5/2014,62,,0,7,Rain,94301
12/6/2014,64,,0,5,Rain,94301
12/7/2014,58,,0,5,Fog,94301
12/8/2014,62,,0,5,,94301
12/9/2014,60,,0,6,,94301
12/10/2014,60,,0,7,,94301
12/11/2014,56,,0,8,Rain,94301
12/12/2014,54,,0,7,Rain,94301
12/13/2014,50,,0,4,,94301
12/14/2014,54,,0,6,,94301
12/15/2014,55,,0,8,Rain,94301
12/16/2014,58,,0,7,Rain,94301
12/17/2014,54,,0,7,Rain,94301
12/18/2014,56,,0,6,,94301
12/19/2014,57,,0,8,Rain,94301
12/20/2014,58,,0,8,,94301
12/21/2014,60,,0,7,,94301
12/22/2014,58,,0,4,Fog,94301
12/23/2014,58,,0,0,,94301
12/24/2014,58,,0,6,Fog-Rain,94301
12/25/2014,54,,0,0,,94301
12/26/2014,52,,0,0,,94301
12/27/2014,44,,0,3,,94301
12/28/2014,49,,0,1,,94301
12/29/2014,48,,0,3,,94301
12/30/2014,47,43,0,0,,94301
12/31/2014,46,38,0,1,,94301
1/1/2015,45,49,0,0,,94301
1/2/2015,41,74,0,0,,94301
1/3/2015,42,77,0,0,,94301
1/4/2015,48,77,0,4,,94301
1/5/2015,48,65,0,4,,94301
1/6/2015,52,72,0,0,,94301
1/7/2015,52,72,0,0,,94301
1/8/2015,50,84,0,6,,94301
1/9/2015,55,83,0,6,,94301
1/10/2015,54,92,0,6,,94301
1/11/2015,52,94,0,5,Fog,94301
1/12/2015,55,86,0,1,,94301
1/13/2015,53,67,0,0,Fog,94301
1/14/2015,48,76,0,2,,94301
1/15/2015,50,82,0,6,,94301
1/16/2015,53,83,0,7,,94301
1/17/2015,52,90,0,4,,94301
1/18/2015,53,94,0,4,Fog,94301
1/19/2015,56,91,0,5,Fog,94301
1/20/2015,54,88,0,2,,94301
1/21/2015,52,70,0,0,,94301
1/22/2015,52,78,0,4,,94301
1/23/2015,54,68,0,0,,94301
1/24/2015,56,58,0,0,,94301
1/25/2015,54,75,0,0,,94301
1/26/2015,54,75,0,6,,94301
1/27/2015,75,60,0,6,,94301
1/28/2015,56,75,0,3,,94301
1/29/2015,54,82,0,1,Fog,94301
1/30/2015,57,87,0,2,Fog,94301
1/31/2015,58,47,0,0,,94301
2/1/2015,52,68,0,4,,94301
2/2/2015,64,73,0,3,,94301
2/3/2015,56,77,0,6,,94301
2/4/2015,56,85,0,6,,94301
2/5/2015,56,80,0,8,,94301
2/6/2015,62,88,0,8,Rain,94301
2/7/2015,64,90,0,6,Rain,94301
2/8/2015,62,82,0,7,Rain,94301
2/9/2015,60,77,0,4,,94301
2/10/2015,57,74,0,3,,94301
2/11/2015,56,76,0,3,,94301
2/12/2015,60,72,0,2,,94301
2/13/2015,60,74,0,1,,94301
2/14/2015,60,74,0,0,,94301
2/15/2015,60,64,0,2,,94301
2/16/2015,65,76,0,0,,94301
2/17/2015,56,93,0,7,,94301
2/18/2015,58,81,0,3,,94301
2/19/2015,58,87,0,5,,94301
2/20/2015,62,78,0,2,,94301
2/21/2015,58,69,0,0,,94301
2/22/2015,58,51,0,1,,94301
2/23/2015,56,38,0,1,,94301
2/24/2015,60,43,0,0,,94301
2/25/2015,54,70,0,2,,94301
2/26/2015,56,68,0,5,,94301
2/27/2015,73,65,0,5,,94301
2/28/2015,52,70,0,5,,94301
3/1/2015,54,59,0,1,,94301
3/2/2015,52,66,0,5,,94301
3/3/2015,52,72,0,2,,94301
3/4/2015,54,61,0,0,,94301
3/5/2015,56,54,0,0,,94301
3/6/2015,60,56,0,0,,94301
3/7/2015,60,63,0,0,,94301
3/8/2015,60,81,0,4,,94301
3/9/2015,60,79,0,3,,94301
3/10/2015,58,85,0,6,,94301
3/11/2015,63,73,0,5,Rain,94301
3/12/2015,62,67,0,2,,94301
3/13/2015,62,74,0,5,,94301
3/14/2015,68,64,0,3,,94301
3/15/2015,66,50,0,5,,94301
3/16/2015,66,59,0,6,,94301
3/17/2015,61,64,0,4,,94301
3/18/2015,58,71,0,0,,94301
3/19/2015,62,68,0,2,,94301
3/20/2015,56,75,0,5,,94301
3/21/2015,61,78,0,4,,94301
3/22/2015,62,73,0,6,Rain,94301
3/23/2015,60,59,0,3,,94301
3/24/2015,60,70,0,5,,94301
3/25/2015,63,69,0,0,,94301
3/26/2015,65,65,0,0,,94301
3/27/2015,60,80,0,1,,94301
3/28/2015,63,60,0,3,,94301
3/29/2015,62,69,0,0,,94301
3/30/2015,64,61,0,4,,94301
3/31/2015,62,55,0,1,,94301
4/1/2015,55,52,0,2,,94301
4/2/2015,56,43,0,0,,94301
4/3/2015,57,55,0,0,,94301
4/4/2015,54,59,0,2,,94301
4/5/2015,53,63,0,5,Rain,94301
4/6/2015,58,50,0,5,,94301
4/7/2015,55,71,0,6,,94301
4/8/2015,57,61,0,4,,94301
4/9/2015,55,64,0,3,,94301
4/10/2015,55,60,0,0,,94301
4/11/2015,58,59,0,2,,94301
4/12/2015,62,59,0,0,,94301
4/13/2015,60,67,0,1,,94301
4/14/2015,58,44,0,0,,94301
4/15/2015,60,37,0,1,,94301
4/16/2015,75,25,0,0,,94301
4/17/2015,60,63,0,0,,94301
4/18/2015,63,72,0,1,,94301
4/19/2015,60,80,0,4,,94301
4/20/2015,60,78,0,3,,94301
4/21/2015,60,71,0,5,,94301
4/22/2015,60,75,0,4,,94301
4/23/2015,60,66,0,3,,94301
4/24/2015,60,55,0,3,,94301
4/25/2015,60,67,0,5,,94301
4/26/2015,65,48,0,2,,94301
4/27/2015,68,56,0,1,,94301
4/28/2015,62,72,0,4,,94301
4/29/2015,60,71,0,2,,94301
4/30/2015,70,38,0,0,,94301
5/1/2015,67,68,0,0,,94301
5/2/2015,63,75,0,2,,94301
5/3/2015,61,65,0,1,,94301
5/4/2015,60,67,0,4,,94301
5/5/2015,60,61,0,1,,94301
5/6/2015,62,58,0,1,,94301
5/7/2015,56,65,0,6,,94301
5/8/2015,61,63,0,1,,94301
5/9/2015,58,74,0,4,,94301
5/10/2015,60,70,0,3,,94301
5/11/2015,57,65,0,3,,94301
5/12/2015,58,52,0,3,,94301
5/13/2015,62,50,0,5,,94301
5/14/2015,60,79,0,6,Rain,94301
5/15/2015,57,70,0,4,,94301
5/16/2015,60,71,0,5,,94301
5/17/2015,60,66,0,6,,94301
5/18/2015,58,73,0,8,,94301
5/19/2015,62,71,0,6,,94301
5/20/2015,62,68,0,7,,94301
5/21/2015,62,72,0,6,,94301
5/22/2015,62,71,0,6,,94301
5/23/2015,62,70,0,4,,94301
5/24/2015,60,72,0,3,,94301
5/25/2015,62,72,0,4,,94301
5/26/2015,63,68,0,4,,94301
5/27/2015,63,70,0,3,,94301
5/28/2015,60,76,0,5,,94301
5/29/2015,60,79,0,6,,94301
5/30/2015,68,80,0,5,,94301
5/31/2015,62,71,0,5,,94301
6/1/2015,66,65,0,4,,94301
6/2/2015,65,69,0,4,,94301
6/3/2015,62,64,0,4,,94301
6/4/2015,62,66,0,1,,94301
